# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.312884254893289748e+00,1.570796326785625752e+00,3.275598232405847465e-01,4.810327049991886206e+00,8.289643322676464310e-01,5.540018199991302295e-01,6.009174833904153967e-01,2.625768509786579497e+00
1.818751519440030329e+00,2.094395102402472730e+00,8.239259565336437552e-01,5.335353177777158784e+00,1.091477801197164643e+00,7.973564550518084104e-01,8.620000882196647840e-01,3.637503038880060657e+00
2.324618783978300129e+00,2.617993877961112048e+00,1.320292089820255477e+00,5.860379305961759933e+00,1.353991270354178988e+00,1.040711089723876714e+00,1.123082693019747280e+00,4.649237567956600259e+00
2.830486048674467625e+00,3.141592653636166688e+00,1.816658223262749283e+00,1.022201275406100507e-01,1.616504739825939341e+00,1.284065724094461292e+00,1.384165297878037215e+00,5.660972097348935250e+00
3.336353313299897039e+00,3.665191429194806005e+00,2.313024356634495682e+00,6.272462566401850736e-01,1.879018209496092773e+00,1.527420358051279514e+00,1.645247902678055985e+00,3.895213194202078455e-01
3.842220577974682527e+00,4.188790204753445323e+00,2.809390490057623868e+00,1.152272386196946385e+00,2.141531679422658652e+00,1.770774991656413055e+00,1.906330507478201763e+00,1.401255848769778822e+00
4.348087842751196419e+00,4.712388980370292302e+00,3.305756623581471487e+00,1.677298516269361883e+00,2.404045149634867151e+00,2.014129624933005847e+00,2.167413112307451151e+00,2.412990378322806606e+00
4.853955107627785814e+00,5.235987756045346941e+00,3.802122757203371783e+00,2.202324646857821477e+00,2.666558620132908786e+00,2.257484257879220024e+00,2.428495717165614298e+00,3.424724908075985397e+00
5.359822372382923916e+00,5.759586531545778598e+00,4.298488890707867327e+00,2.727350777728613451e+00,2.929072090799924144e+00,2.500838890390389757e+00,2.689578321936719973e+00,4.436459437586261600e+00
5.865689637294190462e+00,6.283185307162625577e+00,4.794855024365443974e+00,3.252376909173554154e+00,3.191585561781815628e+00,2.744193522598199042e+00,2.950660926765905856e+00,5.448193967408794691e+00
8.837159512785497384e-02,5.235987756580939845e-01,5.291221158124005619e+00,3.777403041134435924e+00,3.454099033049477185e+00,2.987548154477611462e+00,3.211743531624068559e+00,1.767431902557099477e-01
5.942388600778674146e-01,1.047197551216733302e+00,5.787587291823375502e+00,4.302429173435891485e+00,3.716612504515219406e+00,3.230902785951099698e+00,3.472826136424278065e+00,1.188477720155734829e+00
1.100106125067721763e+00,1.570796326775372620e+00,7.681183799537194545e-04,4.827455306195226115e+00,3.979125976237692264e+00,3.474257417063096209e+00,3.733908741224296612e+00,2.200212250135443526e+00
1.605973390161214986e+00,2.094395102392219599e+00,4.971342522197561564e-01,5.352481439470155422e+00,4.241639448245747346e+00,3.717612047848549928e+00,3.994991346053482939e+00,3.211946780322429973e+00
2.111840655304206393e+00,2.617993878009066577e+00,9.935003861110898171e-01,5.877507573202480629e+00,4.504152920510282598e+00,3.960966678282429321e+00,4.256073950882732326e+00,4.223681310608412787e+00
2.617707920488946627e+00,3.141592653625913556e+00,1.489866520042141040e+00,1.193484002130009713e-01,4.766666393031486315e+00,4.204321308356797182e+00,4.517156555711855148e+00,5.235415840977893254e+00
3.123575185662822662e+00,3.665191429184552874e+00,1.986232653963348582e+00,6.443745348021856501e-01,5.029179865780002423e+00,4.447675938048398336e+00,4.778239160512001149e+00,6.247150371325645324e+00
3.629442450884418747e+00,4.188790204743192191e+00,2.482598787933278928e+00,1.169400669849048668e+00,5.291693338785126599e+00,4.691030567386533789e+00,5.039321765312083201e+00,9.756995945892512623e-01
4.135309716262025148e+00,4.712388980418246831e+00,2.978964922056189124e+00,1.694426805470007125e+00,5.554206812105063840e+00,4.934385196421285258e+00,5.300404370170309853e+00,1.987434125344464064e+00
4.641176981630803056e+00,5.235987756035093810e+00,3.475331056172290545e+00,2.219452941490073883e+00,5.816720285652316136e+00,5.177739825075317270e+00,5.561486974999558797e+00,2.999168656082019879e+00
5.147044246930887468e+00,5.759586531535525467e+00,3.971697190220712770e+00,2.744479077851430304e+00,6.079233759397969727e+00,5.421094453317686579e+00,5.822569579770537018e+00,4.010903186682188704e+00
-6.302737947343901581e-01,3.099387413385557011e-11,-1.815121982699264169e+00,3.269505214845119134e+00,5.856192630795573062e-02,-6.187362258937960657e-01,-1.995331225508221173e-01,-1.260547589468780316e+00
-1.244065292287834801e-01,5.235987756478408528e-01,-1.318755848446331314e+00,3.794531352238067701e+00,3.210754006249060821e-01,-3.753815983063348849e-01,6.154948227836398722e-02,-2.488130584575669602e-01
3.814607362660917822e-01,1.047197551206480171e+00,-8.223897142031225682e-01,4.319557490030288882e+00,5.835888751692368537e-01,-1.320269711015442660e-01,3.226320870785095440e-01,7.629214725321835644e-01
8.873280018024749527e-01,1.570796326765119488e+00,-3.260235799204286300e-01,4.844583628280122234e+00,8.461023499701131323e-01,1.113276557436525538e-01,5.837146918786555450e-01,1.774656003604949905e+00
1.393195267501227130e+00,2.094395102440174128e+00,1.703425545246415318e-01,5.369609767104371656e+00,1.108615825085933704e+00,3.546822822917220508e-01,8.447972967368184705e-01,2.786390535002454261e+00
1.899062533132820363e+00,2.617993877998813446e+00,6.667086889045611420e-01,5.894635906269459547e+00,1.371129300399904327e+00,5.980369084299348437e-01,1.105879901536964027e+00,3.798125066265640726e+00
2.404929798866291879e+00,3.141592653615660424e+00,1.163074823385358059e+00,1.364767387709351354e-01,1.633642775999589514e+00,8.413915342397677577e-01,1.366962506366150132e+00,4.809859597732583758e+00
2.910797064585100458e+00,3.665191429174299742e+00,1.659440957850477183e+00,6.615028788514392133e-01,1.896156251826718986e+00,1.084746159662952847e+00,1.628045111166232406e+00,5.821594129170200915e+00
3.416664330409598715e+00,4.188790204791146721e+00,2.155807092422293181e+00,1.186529019447684519e+00,2.158669727939437788e+00,1.328100784761702347e+00,1.889127715995482015e+00,5.501433536396111990e-01
3.922531596279929644e+00,4.712388980407993699e+00,2.652173227039950731e+00,1.711555160501850636e+00,2.421183204308831272e+00,1.571455409505077228e+00,2.150210320824604615e+00,1.561877885380273057e+00
4.428398862193682284e+00,5.235987756024840678e+00,3.148539361700004591e+00,2.236581302013567196e+00,2.683696680934711143e+00,1.814810033890858820e+00,2.411292925653790942e+00,2.573612417207778336e+00
4.934266128096841619e+00,5.759586531583479996e+00,3.644905496350475005e+00,2.761607443924763317e+00,2.946210157788037076e+00,2.058164657894077099e+00,2.672375530453872994e+00,3.585346949014097007e+00
