# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.843279203455586046e-01,1.000000000000000000e+00,9.843279203455586046e-01,1.141505955372791981e+00,1.060101526899247304e+00,1.096671475389055628e+00,1.000000000000000000e+00,9.689014547718123316e-01
9.843266311004440494e-01,1.000000000000000000e+00,9.843266311004440494e-01,1.141516429972499358e+00,1.060105002898664051e+00,1.096677113185507091e+00,1.000000000000000000e+00,9.688989166935496611e-01
9.843253418795776533e-01,1.000000000000000000e+00,9.843253418795776533e-01,1.141526904402888842e+00,1.060108478799453247e+00,1.096682750825660912e+00,1.000000000000000000e+00,9.688963786663474798e-01
9.843240526829610815e-01,1.000000000000000000e+00,9.843240526829610815e-01,1.141537378663940006e+00,1.060111954601611117e+00,1.096688388309511097e+00,1.000000000000000000e+00,9.688938406902087852e-01
9.843227635105958884e-01,1.000000000000000000e+00,9.843227635105958884e-01,1.141547852755638193e+00,1.060115430305135886e+00,1.096694025637054315e+00,1.000000000000000000e+00,9.688913027651364640e-01
9.843214743624841834e-01,1.000000000000000000e+00,9.843214743624841834e-01,1.141558326677962754e+00,1.060118905910023779e+00,1.096699662808285014e+00,1.000000000000000000e+00,9.688887648911346240e-01
9.843201852386281869e-01,1.000000000000000000e+00,9.843201852386281869e-01,1.141568800430897701e+00,1.060122381416272130e+00,1.096705299823198976e+00,1.000000000000000000e+00,9.688862270682072619e-01
9.843188961390290093e-01,1.000000000000000000e+00,9.843188961390290093e-01,1.141579274014427936e+00,1.060125856823879387e+00,1.096710936681793092e+00,1.000000000000000000e+00,9.688836892963565983e-01
9.843176070636892039e-01,1.000000000000000000e+00,9.843176070636892039e-01,1.141589747428531476e+00,1.060129332132841329e+00,1.096716573384060700e+00,1.000000000000000000e+00,9.688811515755872961e-01
9.843163180126099920e-01,1.000000000000000000e+00,9.843163180126099920e-01,1.141600220673192778e+00,1.060132807343155514e+00,1.096722209929997582e+00,1.000000000000000000e+00,9.688786139059015756e-01
