,pred
2002-07-22 02:40:00,0.9985
2002-07-22 02:50:00,1.0301
2002-07-22 03:00:00,1.0535
2002-07-22 03:10:00,1.0687
2002-07-22 03:20:00,1.0756
2002-07-22 03:30:00,1.0742
2002-07-22 03:40:00,1.0646
2002-07-22 03:50:00,1.0469
2002-07-22 04:00:00,1.0213
2002-07-22 04:10:00,0.9881
2002-07-22 04:20:00,0.9475
2002-07-22 04:30:00,0.9
2002-07-22 04:40:00,0.8459
2002-07-22 04:50:00,0.7857
2002-07-22 05:00:00,0.7199
2002-07-22 05:10:00,0.649
2002-07-22 05:20:00,0.5735
2002-07-22 05:30:00,0.4941
2002-07-22 05:40:00,0.4115
2002-07-22 05:50:00,0.3262
2002-07-22 06:00:00,0.2389
2002-07-22 06:10:00,0.1503
2002-07-22 06:20:00,0.0612
2002-07-22 06:30:00,-0.0279
2002-07-22 06:40:00,-0.1162
2002-07-22 06:50:00,-0.203
2002-07-22 07:00:00,-0.2877
2002-07-22 07:10:00,-0.3695
2002-07-22 07:20:00,-0.448
2002-07-22 07:30:00,-0.5224
2002-07-22 07:40:00,-0.5921
2002-07-22 07:50:00,-0.6567
2002-07-22 08:00:00,-0.7156
2002-07-22 08:10:00,-0.7684
2002-07-22 08:20:00,-0.8146
2002-07-22 08:30:00,-0.8538
2002-07-22 08:40:00,-0.8858
2002-07-22 08:50:00,-0.9103
2002-07-22 09:00:00,-0.927
2002-07-22 09:10:00,-0.9358
2002-07-22 09:20:00,-0.9366
2002-07-22 09:30:00,-0.9294
2002-07-22 09:40:00,-0.9141
2002-07-22 09:50:00,-0.891
2002-07-22 10:00:00,-0.86
2002-07-22 10:10:00,-0.8213
2002-07-22 10:20:00,-0.7753
2002-07-22 10:30:00,-0.7223
2002-07-22 10:40:00,-0.6625
2002-07-22 10:50:00,-0.5964
2002-07-22 11:00:00,-0.5245
2002-07-22 11:10:00,-0.4472
2002-07-22 11:20:00,-0.3651
2002-07-22 11:30:00,-0.2788
2002-07-22 11:40:00,-0.1888
2002-07-22 11:50:00,-0.0957
2002-07-22 12:00:00,-0.0004
2002-07-22 12:10:00,0.0967
2002-07-22 12:20:00,0.1947
2002-07-22 12:30:00,0.293
2002-07-22 12:40:00,0.3909
2002-07-22 12:50:00,0.4877
2002-07-22 13:00:00,0.5826
2002-07-22 13:10:00,0.675
2002-07-22 13:20:00,0.7643
2002-07-22 13:30:00,0.8497
2002-07-22 13:40:00,0.9306
2002-07-22 13:50:00,1.0064
2002-07-22 14:00:00,1.0766
2002-07-22 14:10:00,1.1405
2002-07-22 14:20:00,1.1979
2002-07-22 14:30:00,1.248
2002-07-22 14:40:00,1.2907
2002-07-22 14:50:00,1.3255
2002-07-22 15:00:00,1.3522
2002-07-22 15:10:00,1.3704
2002-07-22 15:20:00,1.38
2002-07-22 15:30:00,1.3809
2002-07-22 15:40:00,1.3731
2002-07-22 15:50:00,1.3564
2002-07-22 16:00:00,1.331
2002-07-22 16:10:00,1.297
2002-07-22 16:20:00,1.2545
2002-07-22 16:30:00,1.2038
2002-07-22 16:40:00,1.1452
2002-07-22 16:50:00,1.0789
2002-07-22 17:00:00,1.0055
2002-07-22 17:10:00,0.9253
2002-07-22 17:20:00,0.8388
2002-07-22 17:30:00,0.7465
2002-07-22 17:40:00,0.6491
2002-07-22 17:50:00,0.5471
2002-07-22 18:00:00,0.4411
2002-07-22 18:10:00,0.3319
2002-07-22 18:20:00,0.2202
2002-07-22 18:30:00,0.1065
2002-07-22 18:40:00,-0.0083
2002-07-22 18:50:00,-0.1235
2002-07-22 19:00:00,-0.2384
2002-07-22 19:10:00,-0.3523
2002-07-22 19:20:00,-0.4644
2002-07-22 19:30:00,-0.5741
2002-07-22 19:40:00,-0.6806
2002-07-22 19:50:00,-0.7832
2002-07-22 20:00:00,-0.8813
2002-07-22 20:10:00,-0.9743
2002-07-22 20:20:00,-1.0617
2002-07-22 20:30:00,-1.1427
2002-07-22 20:40:00,-1.217
2002-07-22 20:50:00,-1.2841
2002-07-22 21:00:00,-1.3436
2002-07-22 21:10:00,-1.395
2002-07-22 21:20:00,-1.4382
2002-07-22 21:30:00,-1.4728
2002-07-22 21:40:00,-1.4987
2002-07-22 21:50:00,-1.5157
2002-07-22 22:00:00,-1.5237
2002-07-22 22:10:00,-1.5228
2002-07-22 22:20:00,-1.5129
2002-07-22 22:30:00,-1.4942
2002-07-22 22:40:00,-1.4668
2002-07-22 22:50:00,-1.4309
2002-07-22 23:00:00,-1.3869
2002-07-22 23:10:00,-1.335
2002-07-22 23:20:00,-1.2756
2002-07-22 23:30:00,-1.2092
2002-07-22 23:40:00,-1.1362
2002-07-22 23:50:00,-1.0571
2002-07-23 00:00:00,-0.9726
2002-07-23 00:10:00,-0.8831
2002-07-23 00:20:00,-0.7893
2002-07-23 00:30:00,-0.6919
2002-07-23 00:40:00,-0.5914
2002-07-23 00:50:00,-0.4887
2002-07-23 01:00:00,-0.3844
2002-07-23 01:10:00,-0.2792
2002-07-23 01:20:00,-0.1738
2002-07-23 01:30:00,-0.0689
2002-07-23 01:40:00,0.0347
2002-07-23 01:50:00,0.1364
2002-07-23 02:00:00,0.2356
2002-07-23 02:10:00,0.3315
2002-07-23 02:20:00,0.4235
2002-07-23 02:30:00,0.5111
2002-07-23 02:40:00,0.5937
2002-07-23 02:50:00,0.6708
2002-07-23 03:00:00,0.7418
2002-07-23 03:10:00,0.8064
2002-07-23 03:20:00,0.8641
2002-07-23 03:30:00,0.9146
2002-07-23 03:40:00,0.9577
2002-07-23 03:50:00,0.9931
2002-07-23 04:00:00,1.0205
2002-07-23 04:10:00,1.04
2002-07-23 04:20:00,1.0514
2002-07-23 04:30:00,1.0548
2002-07-23 04:40:00,1.0501
2002-07-23 04:50:00,1.0376
2002-07-23 05:00:00,1.0173
2002-07-23 05:10:00,0.9895
2002-07-23 05:20:00,0.9544
2002-07-23 05:30:00,0.9124
2002-07-23 05:40:00,0.8639
2002-07-23 05:50:00,0.8093
2002-07-23 06:00:00,0.749
2002-07-23 06:10:00,0.6836
2002-07-23 06:20:00,0.6136
2002-07-23 06:30:00,0.5395
2002-07-23 06:40:00,0.462
2002-07-23 06:50:00,0.3817
2002-07-23 07:00:00,0.2992
2002-07-23 07:10:00,0.2151
2002-07-23 07:20:00,0.1303
2002-07-23 07:30:00,0.0452
2002-07-23 07:40:00,-0.0394
2002-07-23 07:50:00,-0.1228
2002-07-23 08:00:00,-0.2044
2002-07-23 08:10:00,-0.2835
2002-07-23 08:20:00,-0.3596
2002-07-23 08:30:00,-0.432
2002-07-23 08:40:00,-0.5002
2002-07-23 08:50:00,-0.5636
2002-07-23 09:00:00,-0.6217
2002-07-23 09:10:00,-0.6741
2002-07-23 09:20:00,-0.7202
2002-07-23 09:30:00,-0.7599
2002-07-23 09:40:00,-0.7926
2002-07-23 09:50:00,-0.8182
2002-07-23 10:00:00,-0.8365
2002-07-23 10:10:00,-0.8471
2002-07-23 10:20:00,-0.8502
2002-07-23 10:30:00,-0.8455
2002-07-23 10:40:00,-0.8331
2002-07-23 10:50:00,-0.813
2002-07-23 11:00:00,-0.7854
2002-07-23 11:10:00,-0.7504
2002-07-23 11:20:00,-0.7082
2002-07-23 11:30:00,-0.6592
2002-07-23 11:40:00,-0.6036
2002-07-23 11:50:00,-0.5419
2002-07-23 12:00:00,-0.4744
2002-07-23 12:10:00,-0.4017
2002-07-23 12:20:00,-0.3242
2002-07-23 12:30:00,-0.2424
2002-07-23 12:40:00,-0.1571
2002-07-23 12:50:00,-0.0687
2002-07-23 13:00:00,0.0221
2002-07-23 13:10:00,0.1146
2002-07-23 13:20:00,0.2083
2002-07-23 13:30:00,0.3023
2002-07-23 13:40:00,0.396
2002-07-23 13:50:00,0.4887
2002-07-23 14:00:00,0.5798
2002-07-23 14:10:00,0.6686
2002-07-23 14:20:00,0.7544
2002-07-23 14:30:00,0.8365
2002-07-23 14:40:00,0.9144
2002-07-23 14:50:00,0.9874
2002-07-23 15:00:00,1.055
2002-07-23 15:10:00,1.1167
2002-07-23 15:20:00,1.1719
2002-07-23 15:30:00,1.2203
2002-07-23 15:40:00,1.2614
2002-07-23 15:50:00,1.2948
2002-07-23 16:00:00,1.3204
2002-07-23 16:10:00,1.3377
2002-07-23 16:20:00,1.3467
2002-07-23 16:30:00,1.3471
2002-07-23 16:40:00,1.339
2002-07-23 16:50:00,1.3223
2002-07-23 17:00:00,1.297
2002-07-23 17:10:00,1.2632
2002-07-23 17:20:00,1.2211
2002-07-23 17:30:00,1.1709
2002-07-23 17:40:00,1.1129
2002-07-23 17:50:00,1.0474
2002-07-23 18:00:00,0.9747
2002-07-23 18:10:00,0.8953
2002-07-23 18:20:00,0.8097
2002-07-23 18:30:00,0.7183
2002-07-23 18:40:00,0.6218
2002-07-23 18:50:00,0.5206
2002-07-23 19:00:00,0.4155
2002-07-23 19:10:00,0.3071
2002-07-23 19:20:00,0.1961
2002-07-23 19:30:00,0.0831
2002-07-23 19:40:00,-0.0312
2002-07-23 19:50:00,-0.1459
2002-07-23 20:00:00,-0.2605
2002-07-23 20:10:00,-0.3741
2002-07-23 20:20:00,-0.4861
2002-07-23 20:30:00,-0.5957
2002-07-23 20:40:00,-0.7023
2002-07-23 20:50:00,-0.8052
2002-07-23 21:00:00,-0.9037
2002-07-23 21:10:00,-0.9971
2002-07-23 21:20:00,-1.0851
2002-07-23 21:30:00,-1.1668
2002-07-23 21:40:00,-1.2419
2002-07-23 21:50:00,-1.31
2002-07-23 22:00:00,-1.3704
2002-07-23 22:10:00,-1.423
2002-07-23 22:20:00,-1.4673
2002-07-23 22:30:00,-1.5031
2002-07-23 22:40:00,-1.5302
2002-07-23 22:50:00,-1.5485
2002-07-23 23:00:00,-1.5578
2002-07-23 23:10:00,-1.5581
2002-07-23 23:20:00,-1.5495
2002-07-23 23:30:00,-1.532
2002-07-23 23:40:00,-1.5058
2002-07-23 23:50:00,-1.471
2002-07-24 00:00:00,-1.428
2002-07-24 00:10:00,-1.377
2002-07-24 00:20:00,-1.3184
2002-07-24 00:30:00,-1.2527
2002-07-24 00:40:00,-1.1802
2002-07-24 00:50:00,-1.1014
2002-07-24 01:00:00,-1.0171
2002-07-24 01:10:00,-0.9276
2002-07-24 01:20:00,-0.8336
2002-07-24 01:30:00,-0.7357
2002-07-24 01:40:00,-0.6347
2002-07-24 01:50:00,-0.5312
2002-07-24 02:00:00,-0.4258
2002-07-24 02:10:00,-0.3194
2002-07-24 02:20:00,-0.2125
2002-07-24 02:30:00,-0.106
2002-07-24 02:40:00,-0.0004
2002-07-24 02:50:00,0.1034
2002-07-24 03:00:00,0.2048
2002-07-24 03:10:00,0.3033
2002-07-24 03:20:00,0.398
2002-07-24 03:30:00,0.4885
2002-07-24 03:40:00,0.5741
2002-07-24 03:50:00,0.6543
2002-07-24 04:00:00,0.7287
2002-07-24 04:10:00,0.7967
2002-07-24 04:20:00,0.8579
2002-07-24 04:30:00,0.9121
2002-07-24 04:40:00,0.9589
2002-07-24 04:50:00,0.998
2002-07-24 05:00:00,1.0292
2002-07-24 05:10:00,1.0525
2002-07-24 05:20:00,1.0677
2002-07-24 05:30:00,1.0747
2002-07-24 05:40:00,1.0738
2002-07-24 05:50:00,1.0648
2002-07-24 06:00:00,1.048
2002-07-24 06:10:00,1.0236
2002-07-24 06:20:00,0.9918
2002-07-24 06:30:00,0.953
2002-07-24 06:40:00,0.9075
2002-07-24 06:50:00,0.8556
2002-07-24 07:00:00,0.798
2002-07-24 07:10:00,0.7349
2002-07-24 07:20:00,0.6671
2002-07-24 07:30:00,0.595
2002-07-24 07:40:00,0.5192
2002-07-24 07:50:00,0.4403
2002-07-24 08:00:00,0.359
2002-07-24 08:10:00,0.276
2002-07-24 08:20:00,0.1918
2002-07-24 08:30:00,0.1072
2002-07-24 08:40:00,0.0228
2002-07-24 08:50:00,-0.0606
2002-07-24 09:00:00,-0.1425
2002-07-24 09:10:00,-0.2223
2002-07-24 09:20:00,-0.2991
2002-07-24 09:30:00,-0.3726
2002-07-24 09:40:00,-0.442
2002-07-24 09:50:00,-0.5068
2002-07-24 10:00:00,-0.5666
2002-07-24 10:10:00,-0.6207
2002-07-24 10:20:00,-0.6689
2002-07-24 10:30:00,-0.7107
2002-07-24 10:40:00,-0.7457
2002-07-24 10:50:00,-0.7737
2002-07-24 11:00:00,-0.7945
2002-07-24 11:10:00,-0.8078
2002-07-24 11:20:00,-0.8134
2002-07-24 11:30:00,-0.8115
2002-07-24 11:40:00,-0.8018
2002-07-24 11:50:00,-0.7845
2002-07-24 12:00:00,-0.7597
2002-07-24 12:10:00,-0.7275
2002-07-24 12:20:00,-0.6881
2002-07-24 12:30:00,-0.6417
2002-07-24 12:40:00,-0.5888
2002-07-24 12:50:00,-0.5296
2002-07-24 13:00:00,-0.4647
2002-07-24 13:10:00,-0.3943
2002-07-24 13:20:00,-0.3191
2002-07-24 13:30:00,-0.2395
2002-07-24 13:40:00,-0.1563
2002-07-24 13:50:00,-0.0698
2002-07-24 14:00:00,0.0192
2002-07-24 14:10:00,0.11
2002-07-24 14:20:00,0.2021
2002-07-24 14:30:00,0.2947
2002-07-24 14:40:00,0.3872
2002-07-24 14:50:00,0.4788
2002-07-24 15:00:00,0.5689
2002-07-24 15:10:00,0.6567
2002-07-24 15:20:00,0.7417
2002-07-24 15:30:00,0.8232
2002-07-24 15:40:00,0.9006
2002-07-24 15:50:00,0.9732
2002-07-24 16:00:00,1.0404
2002-07-24 16:10:00,1.1018
2002-07-24 16:20:00,1.1569
2002-07-24 16:30:00,1.2051
2002-07-24 16:40:00,1.2461
2002-07-24 16:50:00,1.2795
2002-07-24 17:00:00,1.305
2002-07-24 17:10:00,1.3223
2002-07-24 17:20:00,1.3313
2002-07-24 17:30:00,1.3317
2002-07-24 17:40:00,1.3236
2002-07-24 17:50:00,1.3068
2002-07-24 18:00:00,1.2814
2002-07-24 18:10:00,1.2475
2002-07-24 18:20:00,1.2053
2002-07-24 18:30:00,1.1548
2002-07-24 18:40:00,1.0965
2002-07-24 18:50:00,1.0306
2002-07-24 19:00:00,0.9575
2002-07-24 19:10:00,0.8776
2002-07-24 19:20:00,0.7914
2002-07-24 19:30:00,0.6993
2002-07-24 19:40:00,0.602
2002-07-24 19:50:00,0.5001
2002-07-24 20:00:00,0.3941
2002-07-24 20:10:00,0.2847
2002-07-24 20:20:00,0.1727
2002-07-24 20:30:00,0.0586
2002-07-24 20:40:00,-0.0567
2002-07-24 20:50:00,-0.1726
2002-07-24 21:00:00,-0.2883
2002-07-24 21:10:00,-0.4031
2002-07-24 21:20:00,-0.5163
2002-07-24 21:30:00,-0.6271
2002-07-24 21:40:00,-0.7348
2002-07-24 21:50:00,-0.8388
2002-07-24 22:00:00,-0.9384
2002-07-24 22:10:00,-1.0329
2002-07-24 22:20:00,-1.1218
2002-07-24 22:30:00,-1.2044
2002-07-24 22:40:00,-1.2803
2002-07-24 22:50:00,-1.349
2002-07-24 23:00:00,-1.41
2002-07-24 23:10:00,-1.4629
2002-07-24 23:20:00,-1.5075
2002-07-24 23:30:00,-1.5435
2002-07-24 23:40:00,-1.5706
2002-07-24 23:50:00,-1.5886
2002-07-25 00:00:00,-1.5975
2002-07-25 00:10:00,-1.5973
2002-07-25 00:20:00,-1.5879
2002-07-25 00:30:00,-1.5694
2002-07-25 00:40:00,-1.5421
2002-07-25 00:50:00,-1.506
2002-07-25 01:00:00,-1.4614
2002-07-25 01:10:00,-1.4087
2002-07-25 01:20:00,-1.3482
2002-07-25 01:30:00,-1.2804
2002-07-25 01:40:00,-1.2056
2002-07-25 01:50:00,-1.1245
2002-07-25 02:00:00,-1.0375
2002-07-25 02:10:00,-0.9453
2002-07-25 02:20:00,-0.8485
2002-07-25 02:30:00,-0.7477
2002-07-25 02:40:00,-0.6437
2002-07-25 02:50:00,-0.537
2002-07-25 03:00:00,-0.4284
2002-07-25 03:10:00,-0.3187
2002-07-25 03:20:00,-0.2085
2002-07-25 03:30:00,-0.0987
2002-07-25 03:40:00,0.0102
2002-07-25 03:50:00,0.1173
2002-07-25 04:00:00,0.222
2002-07-25 04:10:00,0.3237
2002-07-25 04:20:00,0.4215
2002-07-25 04:30:00,0.515
2002-07-25 04:40:00,0.6036
2002-07-25 04:50:00,0.6866
2002-07-25 05:00:00,0.7636
2002-07-25 05:10:00,0.834
2002-07-25 05:20:00,0.8976
2002-07-25 05:30:00,0.9539
2002-07-25 05:40:00,1.0025
2002-07-25 05:50:00,1.0433
2002-07-25 06:00:00,1.0761
2002-07-25 06:10:00,1.1006
2002-07-25 06:20:00,1.1168
2002-07-25 06:30:00,1.1246
2002-07-25 06:40:00,1.1241
2002-07-25 06:50:00,1.1154
2002-07-25 07:00:00,1.0987
2002-07-25 07:10:00,1.074
2002-07-25 07:20:00,1.0418
2002-07-25 07:30:00,1.0023
2002-07-25 07:40:00,0.9558
2002-07-25 07:50:00,0.9028
2002-07-25 08:00:00,0.8438
2002-07-25 08:10:00,0.7792
2002-07-25 08:20:00,0.7095
2002-07-25 08:30:00,0.6355
2002-07-25 08:40:00,0.5576
2002-07-25 08:50:00,0.4765
2002-07-25 09:00:00,0.3929
2002-07-25 09:10:00,0.3074
2002-07-25 09:20:00,0.2207
2002-07-25 09:30:00,0.1335
2002-07-25 09:40:00,0.0464
2002-07-25 09:50:00,-0.0397
2002-07-25 10:00:00,-0.1244
2002-07-25 10:10:00,-0.2068
2002-07-25 10:20:00,-0.2863
2002-07-25 10:30:00,-0.3623
2002-07-25 10:40:00,-0.4343
2002-07-25 10:50:00,-0.5016
2002-07-25 11:00:00,-0.5637
2002-07-25 11:10:00,-0.6202
2002-07-25 11:20:00,-0.6705
2002-07-25 11:30:00,-0.7143
2002-07-25 11:40:00,-0.7511
2002-07-25 11:50:00,-0.7808
2002-07-25 12:00:00,-0.8031
2002-07-25 12:10:00,-0.8177
2002-07-25 12:20:00,-0.8245
2002-07-25 12:30:00,-0.8235
2002-07-25 12:40:00,-0.8146
2002-07-25 12:50:00,-0.7979
2002-07-25 13:00:00,-0.7735
2002-07-25 13:10:00,-0.7415
2002-07-25 13:20:00,-0.7021
2002-07-25 13:30:00,-0.6556
2002-07-25 13:40:00,-0.6024
2002-07-25 13:50:00,-0.5428
2002-07-25 14:00:00,-0.4772
2002-07-25 14:10:00,-0.4061
2002-07-25 14:20:00,-0.3301
2002-07-25 14:30:00,-0.2496
2002-07-25 14:40:00,-0.1653
2002-07-25 14:50:00,-0.0777
2002-07-25 15:00:00,0.0124
2002-07-25 15:10:00,0.1044
2002-07-25 15:20:00,0.1977
2002-07-25 15:30:00,0.2915
2002-07-25 15:40:00,0.3851
2002-07-25 15:50:00,0.4778
2002-07-25 16:00:00,0.569
2002-07-25 16:10:00,0.6578
2002-07-25 16:20:00,0.7437
2002-07-25 16:30:00,0.826
2002-07-25 16:40:00,0.904
2002-07-25 16:50:00,0.9771
2002-07-25 17:00:00,1.0448
2002-07-25 17:10:00,1.1064
2002-07-25 17:20:00,1.1615
2002-07-25 17:30:00,1.2095
2002-07-25 17:40:00,1.2502
2002-07-25 17:50:00,1.2831
2002-07-25 18:00:00,1.3079
2002-07-25 18:10:00,1.3243
2002-07-25 18:20:00,1.3322
2002-07-25 18:30:00,1.3313
2002-07-25 18:40:00,1.3217
2002-07-25 18:50:00,1.3033
2002-07-25 19:00:00,1.276
2002-07-25 19:10:00,1.2402
2002-07-25 19:20:00,1.1958
2002-07-25 19:30:00,1.1431
2002-07-25 19:40:00,1.0823
2002-07-25 19:50:00,1.0139
2002-07-25 20:00:00,0.9383
2002-07-25 20:10:00,0.8557
2002-07-25 20:20:00,0.7668
2002-07-25 20:30:00,0.6721
2002-07-25 20:40:00,0.5721
2002-07-25 20:50:00,0.4675
2002-07-25 21:00:00,0.3589
2002-07-25 21:10:00,0.247
2002-07-25 21:20:00,0.1325
2002-07-25 21:30:00,0.0161
2002-07-25 21:40:00,-0.1014
2002-07-25 21:50:00,-0.2193
2002-07-25 22:00:00,-0.3368
2002-07-25 22:10:00,-0.4532
2002-07-25 22:20:00,-0.5677
2002-07-25 22:30:00,-0.6796
2002-07-25 22:40:00,-0.7882
2002-07-25 22:50:00,-0.8927
2002-07-25 23:00:00,-0.9926
2002-07-25 23:10:00,-1.087
2002-07-25 23:20:00,-1.1755
2002-07-25 23:30:00,-1.2575
2002-07-25 23:40:00,-1.3323
2002-07-25 23:50:00,-1.3997
2002-07-26 00:00:00,-1.459
2002-07-26 00:10:00,-1.5099
2002-07-26 00:20:00,-1.5521
2002-07-26 00:30:00,-1.5854
2002-07-26 00:40:00,-1.6095
2002-07-26 00:50:00,-1.6242
2002-07-26 01:00:00,-1.6296
2002-07-26 01:10:00,-1.6255
2002-07-26 01:20:00,-1.612
2002-07-26 01:30:00,-1.5892
2002-07-26 01:40:00,-1.5573
2002-07-26 01:50:00,-1.5165
2002-07-26 02:00:00,-1.4671
2002-07-26 02:10:00,-1.4094
2002-07-26 02:20:00,-1.3439
2002-07-26 02:30:00,-1.2709
2002-07-26 02:40:00,-1.1909
2002-07-26 02:50:00,-1.1046
2002-07-26 03:00:00,-1.0125
2002-07-26 03:10:00,-0.9152
2002-07-26 03:20:00,-0.8134
2002-07-26 03:30:00,-0.7077
2002-07-26 03:40:00,-0.5989
2002-07-26 03:50:00,-0.4877
2002-07-26 04:00:00,-0.3748
2002-07-26 04:10:00,-0.261
2002-07-26 04:20:00,-0.147
2002-07-26 04:30:00,-0.0337
2002-07-26 04:40:00,0.0783
2002-07-26 04:50:00,0.1883
2002-07-26 05:00:00,0.2954
2002-07-26 05:10:00,0.3991
2002-07-26 05:20:00,0.4987
2002-07-26 05:30:00,0.5934
2002-07-26 05:40:00,0.6828
2002-07-26 05:50:00,0.7662
2002-07-26 06:00:00,0.8431
2002-07-26 06:10:00,0.9131
2002-07-26 06:20:00,0.9758
2002-07-26 06:30:00,1.0307
2002-07-26 06:40:00,1.0777
2002-07-26 06:50:00,1.1163
2002-07-26 07:00:00,1.1465
2002-07-26 07:10:00,1.168
2002-07-26 07:20:00,1.1809
2002-07-26 07:30:00,1.1852
2002-07-26 07:40:00,1.1807
2002-07-26 07:50:00,1.1678
2002-07-26 08:00:00,1.1466
2002-07-26 08:10:00,1.1172
2002-07-26 08:20:00,1.0801
2002-07-26 08:30:00,1.0355
2002-07-26 08:40:00,0.9838
2002-07-26 08:50:00,0.9255
2002-07-26 09:00:00,0.8611
2002-07-26 09:10:00,0.7911
2002-07-26 09:20:00,0.7162
2002-07-26 09:30:00,0.6368
2002-07-26 09:40:00,0.5537
2002-07-26 09:50:00,0.4675
2002-07-26 10:00:00,0.379
2002-07-26 10:10:00,0.2887
2002-07-26 10:20:00,0.1974
2002-07-26 10:30:00,0.1059
2002-07-26 10:40:00,0.0149
2002-07-26 10:50:00,-0.075
2002-07-26 11:00:00,-0.163
2002-07-26 11:10:00,-0.2484
2002-07-26 11:20:00,-0.3307
2002-07-26 11:30:00,-0.409
2002-07-26 11:40:00,-0.4829
2002-07-26 11:50:00,-0.5517
2002-07-26 12:00:00,-0.6149
2002-07-26 12:10:00,-0.672
2002-07-26 12:20:00,-0.7226
2002-07-26 12:30:00,-0.7663
2002-07-26 12:40:00,-0.8026
2002-07-26 12:50:00,-0.8314
2002-07-26 13:00:00,-0.8523
2002-07-26 13:10:00,-0.8653
2002-07-26 13:20:00,-0.8701
2002-07-26 13:30:00,-0.8668
2002-07-26 13:40:00,-0.8553
2002-07-26 13:50:00,-0.8358
2002-07-26 14:00:00,-0.8082
2002-07-26 14:10:00,-0.7729
2002-07-26 14:20:00,-0.73
2002-07-26 14:30:00,-0.6799
2002-07-26 14:40:00,-0.6229
2002-07-26 14:50:00,-0.5595
2002-07-26 15:00:00,-0.49
2002-07-26 15:10:00,-0.4151
2002-07-26 15:20:00,-0.3352
2002-07-26 15:30:00,-0.251
2002-07-26 15:40:00,-0.163
2002-07-26 15:50:00,-0.072
2002-07-26 16:00:00,0.0215
2002-07-26 16:10:00,0.1166
2002-07-26 16:20:00,0.2128
2002-07-26 16:30:00,0.3092
2002-07-26 16:40:00,0.4051
2002-07-26 16:50:00,0.4998
2002-07-26 17:00:00,0.5926
2002-07-26 17:10:00,0.6827
2002-07-26 17:20:00,0.7696
2002-07-26 17:30:00,0.8523
2002-07-26 17:40:00,0.9305
2002-07-26 17:50:00,1.0033
2002-07-26 18:00:00,1.0702
2002-07-26 18:10:00,1.1308
2002-07-26 18:20:00,1.1843
2002-07-26 18:30:00,1.2305
2002-07-26 18:40:00,1.2689
2002-07-26 18:50:00,1.2992
2002-07-26 19:00:00,1.321
2002-07-26 19:10:00,1.3341
2002-07-26 19:20:00,1.3383
2002-07-26 19:30:00,1.3336
2002-07-26 19:40:00,1.3199
2002-07-26 19:50:00,1.2971
2002-07-26 20:00:00,1.2653
2002-07-26 20:10:00,1.2248
2002-07-26 20:20:00,1.1756
2002-07-26 20:30:00,1.1181
2002-07-26 20:40:00,1.0526
2002-07-26 20:50:00,0.9794
2002-07-26 21:00:00,0.8989
2002-07-26 21:10:00,0.8117
2002-07-26 21:20:00,0.7183
2002-07-26 21:30:00,0.6193
2002-07-26 21:40:00,0.5153
2002-07-26 21:50:00,0.4069
2002-07-26 22:00:00,0.2948
2002-07-26 22:10:00,0.1798
2002-07-26 22:20:00,0.0625
2002-07-26 22:30:00,-0.0562
2002-07-26 22:40:00,-0.1756
2002-07-26 22:50:00,-0.2949
2002-07-26 23:00:00,-0.4134
2002-07-26 23:10:00,-0.5302
2002-07-26 23:20:00,-0.6446
2002-07-26 23:30:00,-0.7558
2002-07-26 23:40:00,-0.8632
2002-07-26 23:50:00,-0.966
2002-07-27 00:00:00,-1.0635
2002-07-27 00:10:00,-1.1551
2002-07-27 00:20:00,-1.2402
2002-07-27 00:30:00,-1.3182
2002-07-27 00:40:00,-1.3886
2002-07-27 00:50:00,-1.451
2002-07-27 01:00:00,-1.5048
2002-07-27 01:10:00,-1.5499
2002-07-27 01:20:00,-1.5859
2002-07-27 01:30:00,-1.6125
2002-07-27 01:40:00,-1.6295
2002-07-27 01:50:00,-1.637
2002-07-27 02:00:00,-1.6348
2002-07-27 02:10:00,-1.6229
2002-07-27 02:20:00,-1.6015
2002-07-27 02:30:00,-1.5707
2002-07-27 02:40:00,-1.5307
2002-07-27 02:50:00,-1.4818
2002-07-27 03:00:00,-1.4243
2002-07-27 03:10:00,-1.3586
2002-07-27 03:20:00,-1.2853
2002-07-27 03:30:00,-1.2046
2002-07-27 03:40:00,-1.1174
2002-07-27 03:50:00,-1.024
2002-07-27 04:00:00,-0.9252
2002-07-27 04:10:00,-0.8216
2002-07-27 04:20:00,-0.7139
2002-07-27 04:30:00,-0.6029
2002-07-27 04:40:00,-0.4892
2002-07-27 04:50:00,-0.3738
2002-07-27 05:00:00,-0.2572
2002-07-27 05:10:00,-0.1404
2002-07-27 05:20:00,-0.024
2002-07-27 05:30:00,0.0911
2002-07-27 05:40:00,0.2042
2002-07-27 05:50:00,0.3145
2002-07-27 06:00:00,0.4213
2002-07-27 06:10:00,0.5239
2002-07-27 06:20:00,0.6217
2002-07-27 06:30:00,0.714
2002-07-27 06:40:00,0.8003
2002-07-27 06:50:00,0.8799
2002-07-27 07:00:00,0.9524
2002-07-27 07:10:00,1.0174
2002-07-27 07:20:00,1.0745
2002-07-27 07:30:00,1.1233
2002-07-27 07:40:00,1.1636
2002-07-27 07:50:00,1.1951
2002-07-27 08:00:00,1.2177
2002-07-27 08:10:00,1.2314
2002-07-27 08:20:00,1.236
2002-07-27 08:30:00,1.2317
2002-07-27 08:40:00,1.2186
2002-07-27 08:50:00,1.1968
2002-07-27 09:00:00,1.1666
2002-07-27 09:10:00,1.1283
2002-07-27 09:20:00,1.0821
