# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.711147774475668015e-01,1.047197551237893265e+00,5.914046649486755847e+00,1.323095600669503824e-01,1.642009942513678489e+00,-6.217048649276674110e-01,-7.128246230498600511e-01,1.942229554895133603e+00
1.476983618483115990e+00,1.570796326854740244e+00,1.272290518788530278e-01,6.573489174266917701e-01,1.904529650653804751e+00,-3.783573882280202860e-01,-4.517420182255627026e-01,2.953967236966231980e+00
1.982852459569965475e+00,2.094395102471587222e+00,6.235967615038839895e-01,1.182388275097505215e+00,2.167049358924476365e+00,-1.350099116425903523e-01,-1.906594134013932518e-01,3.965704919139930951e+00
2.488721300478331955e+00,2.617993877855603557e+00,1.119964470954450952e+00,1.707427632845526233e+00,2.429569067208761979e+00,1.083375647157706068e-01,7.042319130674190575e-02,4.977442600956663910e+00
2.994590141771748648e+00,3.141592653588865858e+00,1.616332180784016970e+00,2.232466991254597133e+00,2.692088775798582745e+00,3.516850411186747127e-01,3.315057961889928961e-01,5.989180283543497296e+00
3.500458983111634836e+00,3.665191429322128158e+00,2.112699890660051594e+00,2.757506349973944282e+00,2.954608484518551847e+00,5.950325174029340580e-01,5.925884010714979055e-01,7.177326590436834408e-01
4.006327824164999996e+00,4.188790204706144493e+00,2.609067600257647612e+00,3.282545708654296845e+00,3.217128193194033869e+00,8.383799934101914264e-01,8.536710057796339512e-01,1.729470341150413759e+00
4.512196665595032741e+00,4.712388980439406794e+00,3.105435310221800194e+00,3.807585067995411521e+00,3.479647902174908936e+00,1.081727469453757973e+00,1.114753610662011063e+00,2.741208024010479249e+00
5.018065506963754530e+00,5.235987756056253772e+00,3.601803020128704347e+00,4.332624427530856082e+00,3.742167611227962709e+00,1.325074945328873710e+00,1.375836215486181402e+00,3.752945706747922827e+00
5.523934348270396200e+00,5.759586531556685429e+00,4.098170729977541171e+00,4.857663787259845378e+00,4.004687320352802615e+00,1.568422421035166492e+00,1.636918820252525109e+00,4.764683389361206167e+00
6.029803189729252111e+00,6.283185307173532408e+00,4.594538439972550847e+00,5.382703147416989964e+00,4.267207029666732154e+00,1.811769896669622515e+00,1.898001425076568438e+00,5.776421072278917990e+00
2.524867240631183396e-01,5.235987756107931546e-01,-1.192279157153384395e+00,5.907742507884329086e+00,4.529726739110774503e+00,-4.228067934985979548e+00,-4.124101277278722222e+00,5.049734481262366792e-01
7.583555655068670021e-01,1.047197551111224811e+00,-6.959114471694549664e-01,1.495965613661009996e-01,4.792246448626840127e+00,-3.984720459638674939e+00,-3.863018672512504637e+00,1.516711131013734004e+00
1.264224407222547031e+00,1.570796326844487112e+00,-1.995437369176247255e-01,6.746359225712303953e-01,5.054766158389806918e+00,-3.741372984301294391e+00,-3.601936067630000515e+00,2.528448814445094062e+00
1.770093248873096492e+00,2.094395102461334091e+00,2.968239732710946654e-01,1.199675283970861983e+00,5.317285868225041234e+00,-3.498025509136260425e+00,-3.340853462805830176e+00,3.540186497746192984e+00
2.275962090461816967e+00,2.617993877961765747e+00,7.931916834020270590e-01,1.724714645564228377e+00,5.579805578132157606e+00,-3.254678034139885767e+00,-3.079770858039613479e+00,4.551924180923633934e+00
2.781830932318653193e+00,3.141592653695028048e+00,1.289559393794998510e+00,2.249754007701579184e+00,5.842325288286283502e+00,-3.011330559157351594e+00,-2.818688253157236367e+00,5.563661864637306387e+00
3.287699773993430608e+00,3.665191429195459705e+00,1.785927104007943189e+00,2.774793369916473296e+00,6.104844998454199256e+00,-2.767983084405609251e+00,-2.557605648391146680e+00,2.922142408072749831e-01
3.793568615718982961e+00,4.188790204695891362e+00,2.282294814273662098e+00,3.299832732441737804e+00,8.417940157273129387e-02,-2.524635609768235867e+00,-2.296523043624930871e+00,1.303951924258379691e+00
4.299437457721030142e+00,4.712388980429153662e+00,2.778662524813889423e+00,3.824872095511199888e+00,3.466991121179674451e-01,-2.281288135136426920e+00,-2.035440438742679881e+00,2.315689608262474053e+00
4.805306299649046764e+00,5.235987756046000641e+00,3.275030235278026502e+00,4.349911458774329276e+00,6.092188227350563423e-01,-2.037940660685439997e+00,-1.774357833918382532e+00,3.327427292118507296e+00
