# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.022200076406172053e+00,1.000000000000000000e+00,1.022200076406172053e+00,8.505841165700953610e-01,9.418534908681593931e-01,9.051062384122818827e-01,1.000000000000000000e+00,1.044892996204783930e+00
1.022198900731944082e+00,1.000000000000000000e+00,1.022198900731944082e+00,8.505924311511259273e-01,9.418577294780453579e-01,9.051131627196331575e-01,1.000000000000000000e+00,1.044890592657594874e+00
1.022197725025548509e+00,1.000000000000000000e+00,1.022197725025548509e+00,8.506007460198511394e-01,9.418619681636358765e-01,9.051200871417571792e-01,1.000000000000000000e+00,1.044888189047406879e+00
1.022196549286987777e+00,1.000000000000000000e+00,1.022196549286987777e+00,8.506090611762603393e-01,9.418662069249211788e-01,9.051270116786378495e-01,1.000000000000000000e+00,1.044885785374225273e+00
1.022195373516263883e+00,1.000000000000000000e+00,1.022195373516263883e+00,8.506173766203448672e-01,9.418704457618924941e-01,9.051339363302615126e-01,1.000000000000000000e+00,1.044883381638054276e+00
1.022194197713377495e+00,1.000000000000000000e+00,1.022194197713377495e+00,8.506256923520948421e-01,9.418746846745404966e-01,9.051408610966122925e-01,1.000000000000000000e+00,1.044880977838895442e+00
1.022193021878332164e+00,1.000000000000000000e+00,1.022193021878332164e+00,8.506340083714984956e-01,9.418789236628549721e-01,9.051477859776744239e-01,1.000000000000000000e+00,1.044878573976756542e+00
1.022191846011128336e+00,1.000000000000000000e+00,1.022191846011128336e+00,8.506423246785498327e-01,9.418831627268284823e-01,9.051547109734349172e-01,1.000000000000000000e+00,1.044876170051638242e+00
1.022190670111767563e+00,1.000000000000000000e+00,1.022190670111767563e+00,8.506506412732389721e-01,9.418874018664514791e-01,9.051616360838787845e-01,1.000000000000000000e+00,1.044873766063544318e+00
1.022189494180252511e+00,1.000000000000000000e+00,1.022189494180252511e+00,8.506589581555553670e-01,9.418916410817146367e-01,9.051685613089907045e-01,1.000000000000000000e+00,1.044871362012480542e+00
1.022188318216585401e+00,1.000000000000000000e+00,1.022188318216585401e+00,8.506672753254853614e-01,9.418958803726067419e-01,9.051754866487522477e-01,1.000000000000000000e+00,1.044868957898451356e+00
1.022187142220766898e+00,1.000000000000000000e+00,1.022187142220766898e+00,8.506755927830250696e-01,9.419001197391211333e-01,9.051824121031530890e-01,1.000000000000000000e+00,1.044866553721458313e+00
1.022185966192799222e+00,1.000000000000000000e+00,1.022185966192799222e+00,8.506839105281620572e-01,9.419043591812475968e-01,9.051893376721757978e-01,1.000000000000000000e+00,1.044864149481506521e+00
1.022184790132684373e+00,1.000000000000000000e+00,1.022184790132684373e+00,8.506922285608856660e-01,9.419085986989758075e-01,9.051962633558046090e-01,1.000000000000000000e+00,1.044861745178599977e+00
1.022183614040424127e+00,1.000000000000000000e+00,1.022183614040424127e+00,8.507005468811886795e-01,9.419128382922982157e-01,9.052031891540266439e-01,1.000000000000000000e+00,1.044859340812742676e+00
1.022182437916019593e+00,1.000000000000000000e+00,1.022182437916019593e+00,8.507088654890621049e-01,9.419170779612061617e-01,9.052101150668275809e-01,1.000000000000000000e+00,1.044856936383937285e+00
1.022181261759473880e+00,1.000000000000000000e+00,1.022181261759473880e+00,8.507171843844920645e-01,9.419213177056877662e-01,9.052170410941886569e-01,1.000000000000000000e+00,1.044854531892190019e+00
1.022180085570787877e+00,1.000000000000000000e+00,1.022180085570787877e+00,8.507255035674714527e-01,9.419255575257353685e-01,9.052239672360971046e-01,1.000000000000000000e+00,1.044852127337503322e+00
1.022178909349963138e+00,1.000000000000000000e+00,1.022178909349963138e+00,8.507338230379918320e-01,9.419297974213403091e-01,9.052308934925390460e-01,1.000000000000000000e+00,1.044849722719880081e+00
1.022177733097002106e+00,1.000000000000000000e+00,1.022177733097002106e+00,8.507421427960424332e-01,9.419340373924927068e-01,9.052378198634980500e-01,1.000000000000000000e+00,1.044847318039326067e+00
1.022176556811905890e+00,1.000000000000000000e+00,1.022176556811905890e+00,8.507504628416141523e-01,9.419382774391837909e-01,9.052447463489602386e-01,1.000000000000000000e+00,1.044844913295843503e+00
1.022175380494677821e+00,1.000000000000000000e+00,1.022175380494677821e+00,8.507587831746939999e-01,9.419425175614026813e-01,9.052516729489077374e-01,1.000000000000000000e+00,1.044842508489439270e+00
1.022174204145317677e+00,1.000000000000000000e+00,1.022174204145317677e+00,8.507671037952757587e-01,9.419467577591416063e-01,9.052585996633278898e-01,1.000000000000000000e+00,1.044840103620113592e+00
1.022173027763828346e+00,1.000000000000000000e+00,1.022173027763828346e+00,8.507754247033507689e-01,9.419509980323921283e-01,9.052655264922071510e-01,1.000000000000000000e+00,1.044837698687872241e+00
1.022171851350212268e+00,1.000000000000000000e+00,1.022171851350212268e+00,8.507837458989047086e-01,9.419552383811425900e-01,9.052724534355263142e-01,1.000000000000000000e+00,1.044835293692720546e+00
1.022170674904470111e+00,1.000000000000000000e+00,1.022170674904470111e+00,8.507920673819316937e-01,9.419594788053857748e-01,9.052793804932736110e-01,1.000000000000000000e+00,1.044832888634659840e+00
1.022169498426603651e+00,1.000000000000000000e+00,1.022169498426603651e+00,8.508003891524222873e-01,9.419637193051122459e-01,9.052863076654342755e-01,1.000000000000000000e+00,1.044830483513694563e+00
1.022168321916614886e+00,1.000000000000000000e+00,1.022168321916614886e+00,8.508087112103662752e-01,9.419679598803128995e-01,9.052932349519926536e-01,1.000000000000000000e+00,1.044828078329828491e+00
1.022167145374506481e+00,1.000000000000000000e+00,1.022167145374506481e+00,8.508170335557510011e-01,9.419722005309766333e-01,9.053001623529315367e-01,1.000000000000000000e+00,1.044825673083067397e+00
1.022165968800279323e+00,1.000000000000000000e+00,1.022165968800279323e+00,8.508253561885685823e-01,9.419764412570955647e-01,9.053070898682373802e-01,1.000000000000000000e+00,1.044823267773413500e+00
1.022164792193935412e+00,1.000000000000000000e+00,1.022164792193935412e+00,8.508336791088119133e-01,9.419806820586615892e-01,9.053140174978973054e-01,1.000000000000000000e+00,1.044820862400871242e+00
1.022163615555476746e+00,1.000000000000000000e+00,1.022163615555476746e+00,8.508420023164674495e-01,9.419849229356633824e-01,9.053209452418928826e-01,1.000000000000000000e+00,1.044818456965444398e+00
1.022162438884904878e+00,1.000000000000000000e+00,1.022162438884904878e+00,8.508503258115276413e-01,9.419891638880929507e-01,9.053278731002112334e-01,1.000000000000000000e+00,1.044816051467136964e+00
1.022161262182221586e+00,1.000000000000000000e+00,1.022161262182221586e+00,8.508586495939837180e-01,9.419934049159411904e-01,9.053348010728374806e-01,1.000000000000000000e+00,1.044813645905952271e+00
1.022160085447428868e+00,1.000000000000000000e+00,1.022160085447428868e+00,8.508669736638221348e-01,9.419976460191973322e-01,9.053417291597541938e-01,1.000000000000000000e+00,1.044811240281894982e+00
1.022158908680528500e+00,1.000000000000000000e+00,1.022158908680528500e+00,8.508752980210383399e-01,9.420018871978546038e-01,9.053486573609501598e-01,1.000000000000000000e+00,1.044808834594969094e+00
1.022157731881522258e+00,1.000000000000000000e+00,1.022157731881522258e+00,8.508836226656193436e-01,9.420061284519021250e-01,9.053555856764077259e-01,1.000000000000000000e+00,1.044806428845177937e+00
1.022156555050411919e+00,1.000000000000000000e+00,1.022156555050411919e+00,8.508919475975554869e-01,9.420103697813305699e-01,9.053625141061117931e-01,1.000000000000000000e+00,1.044804023032525730e+00
1.022155378187199259e+00,1.000000000000000000e+00,1.022155378187199259e+00,8.509002728168388874e-01,9.420146111861318339e-01,9.053694426500492609e-01,1.000000000000000000e+00,1.044801617157016249e+00
1.022154201291886055e+00,1.000000000000000000e+00,1.022154201291886055e+00,8.509085983234575545e-01,9.420188526662954809e-01,9.053763713082030318e-01,1.000000000000000000e+00,1.044799211218653490e+00
1.022153024364474305e+00,1.000000000000000000e+00,1.022153024364474305e+00,8.509169241174028286e-01,9.420230942218125181e-01,9.053833000805585618e-01,1.000000000000000000e+00,1.044796805217441671e+00
1.022151847404965785e+00,1.000000000000000000e+00,1.022151847404965785e+00,8.509252501986670492e-01,9.420273358526750629e-01,9.053902289671030834e-01,1.000000000000000000e+00,1.044794399153384568e+00
1.022150670413361828e+00,1.000000000000000000e+00,1.022150670413361828e+00,8.509335765672372265e-01,9.420315775588721241e-01,9.053971579678183890e-01,1.000000000000000000e+00,1.044791993026485066e+00
1.022149493389664654e+00,1.000000000000000000e+00,1.022149493389664654e+00,8.509419032231051450e-01,9.420358193403952640e-01,9.054040870826910448e-01,1.000000000000000000e+00,1.044789586836748052e+00
1.022148316333876039e+00,1.000000000000000000e+00,1.022148316333876039e+00,8.509502301662622559e-01,9.420400611972356009e-01,9.054110163117069510e-01,1.000000000000000000e+00,1.044787180584177522e+00
1.022147139245997760e+00,1.000000000000000000e+00,1.022147139245997760e+00,8.509585573966981231e-01,9.420443031293839198e-01,9.054179456548503424e-01,1.000000000000000000e+00,1.044784774268777028e+00
1.022145962126031371e+00,1.000000000000000000e+00,1.022145962126031371e+00,8.509668849143997571e-01,9.420485451368290075e-01,9.054248751121036776e-01,1.000000000000000000e+00,1.044782367890550345e+00
1.022144784973979315e+00,1.000000000000000000e+00,1.022144784973979315e+00,8.509752127193620508e-01,9.420527872195640917e-01,9.054318046834555211e-01,1.000000000000000000e+00,1.044779961449502359e+00
1.022143607789843145e+00,1.000000000000000000e+00,1.022143607789843145e+00,8.509835408115732358e-01,9.420570293775787363e-01,9.054387343688893308e-01,1.000000000000000000e+00,1.044777554945636622e+00
1.022142430573623972e+00,1.000000000000000000e+00,1.022142430573623972e+00,8.509918691910258737e-01,9.420612716108651696e-01,9.054456641683917839e-01,1.000000000000000000e+00,1.044775148378955798e+00
1.022141253325324239e+00,1.000000000000000000e+00,1.022141253325324239e+00,8.510001978577063086e-01,9.420655139194117345e-01,9.054525940819447838e-01,1.000000000000000000e+00,1.044772741749464551e+00
1.022140076044945722e+00,1.000000000000000000e+00,1.022140076044945722e+00,8.510085268116082124e-01,9.420697563032115474e-01,9.054595241095361180e-01,1.000000000000000000e+00,1.044770335057167321e+00
1.022138898732490198e+00,1.000000000000000000e+00,1.022138898732490198e+00,8.510168560527192616e-01,9.420739987622533951e-01,9.054664542511488001e-01,1.000000000000000000e+00,1.044767928302067883e+00
